Bacteria;Actinobacteriota;Actinobacteria;Frankiales,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales,Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales,Bacteria;Actinobacteriota;Actinobacteria;uncultured,Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales,Bacteria;Bacteroidota;Bacteroidia;Cytophagales,Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales,Bacteria;Chloroflexi;Anaerolineae;Caldilineales,Bacteria;Elusimicrobiota;Elusimicrobia;Elusimicrobiales,Bacteria;Firmicutes;Bacilli;Erysipelotrichales,Bacteria;Firmicutes;Bacilli;Lactobacillales,Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group,Bacteria;Firmicutes;Clostridia;Clostridiales,Bacteria;Firmicutes;Clostridia;Eubacteriales,Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae,Bacteria;Firmicutes;Clostridia;Oscillospirales,Bacteria;Firmicutes;Clostridia;Peptococcales,Bacteria;Firmicutes;Incertae Sedis;DTU014,Bacteria;Firmicutes;Limnochordia;Hydrogenispora,Bacteria;Firmicutes;Limnochordia;M55-D21,Bacteria;Firmicutes;Moorellia;Desulfitibacterales,Bacteria;Firmicutes;Negativicutes;Acidaminococcales,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales,Bacteria;Firmicutes;uncultured;uncultured Peptococcaceae bacterium,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales,Bacteria;Myxococcota;Polyangia;Polyangiales,Bacteria;Myxococcota;Polyangia;mle1-27,Bacteria;Myxococcota;bacteriap25;uncultured bacterium,Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales,Bacteria;Synergistota;Synergistia;Synergistales,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales,Bacteria;Chloroflexi;Anaerolineae;Anaerolineales,Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales,Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales,Bacteria;Desulfobacterota;Syntrophia;Syntrophales,Bacteria;SAR324 clade(Marine group B);uncultured delta proteobacterium,label
0.0,1.0,0.0,0.0,0.0,61.0,6002.0,0.0,22.0,2.0,0.0,0.0,22.0,0.0,47.0,0.0,0.0,66.0,19.0,7.0,23.0,0.0,0.0,724.0,13.0,3558.0,9.0,37.0,0.0,0.0,0.0,3419.0,0.0,1.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,1
9.0,0.0,1.0,1.0,0.0,468.0,11562.0,1.0,2.0,4.0,0.0,1.0,446.0,1.0,223.0,2.0,2.0,35.0,3.0,0.0,3.0,0.0,0.0,5116.0,213.0,2519.0,0.0,2.0,0.0,0.0,246.0,82.0,0.0,0.0,1.0,629.0,0.0,36.0,650.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,64.0,10077.0,0.0,0.0,81.0,15.0,0.0,430.0,7.0,51.0,0.0,3.0,1902.0,1195.0,3.0,7.0,0.0,1.0,5121.0,143.0,9555.0,41.0,68.0,6.0,2.0,0.0,1612.0,0.0,0.0,0.0,448.0,0.0,23.0,2.0,0.0,0.0,0.0,1
3.0,7.0,0.0,0.0,0.0,336.0,6871.0,1.0,0.0,1.0,61.0,0.0,125.0,0.0,60.0,0.0,0.0,3.0,78.0,1.0,0.0,0.0,0.0,1559.0,26.0,1197.0,0.0,76.0,0.0,0.0,1.0,2695.0,3.0,0.0,0.0,962.0,0.0,709.0,4.0,1.0,0.0,17.0,0
0.0,0.0,0.0,0.0,0.0,6.0,11339.0,0.0,0.0,0.0,12.0,0.0,51.0,0.0,66.0,457.0,0.0,66.0,1828.0,0.0,3.0,0.0,0.0,4191.0,131.0,1733.0,0.0,5.0,0.0,0.0,30.0,13.0,0.0,0.0,6.0,1048.0,0.0,72.0,256.0,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,108.0,10316.0,0.0,59.0,0.0,287.0,0.0,982.0,0.0,294.0,0.0,0.0,23.0,1.0,9.0,45.0,0.0,0.0,2758.0,53.0,2418.0,9.0,26.0,0.0,0.0,52.0,11.0,0.0,1.0,0.0,2010.0,0.0,688.0,28.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1.0,4292.0,0.0,0.0,2.0,52.0,0.0,65.0,0.0,12.0,0.0,0.0,10.0,201.0,0.0,2.0,0.0,0.0,978.0,34.0,702.0,0.0,8.0,0.0,0.0,884.0,4.0,0.0,0.0,2.0,221.0,0.0,115.0,3.0,0.0,0.0,1.0,0
7.0,2.0,0.0,0.0,0.0,34.0,10647.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,9.0,0.0,0.0,1.0,220.0,0.0,1.0,0.0,0.0,2103.0,293.0,6329.0,0.0,15.0,0.0,1.0,0.0,516.0,0.0,0.0,0.0,1184.0,0.0,197.0,152.0,0.0,0.0,0.0,1
5.0,0.0,0.0,0.0,0.0,1026.0,7197.0,3.0,0.0,137.0,16.0,0.0,1019.0,0.0,182.0,0.0,25.0,6.0,0.0,0.0,3.0,0.0,0.0,5471.0,199.0,2406.0,0.0,78.0,0.0,0.0,276.0,12.0,1.0,10.0,2.0,91.0,0.0,380.0,9.0,0.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,134.0,8148.0,225.0,1.0,0.0,6.0,0.0,326.0,0.0,30.0,0.0,0.0,523.0,22.0,17.0,6.0,0.0,1.0,1262.0,30.0,3061.0,3.0,8.0,13.0,2.0,0.0,580.0,0.0,0.0,0.0,446.0,0.0,172.0,3.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,19.0,7545.0,0.0,0.0,12.0,7.0,0.0,48.0,0.0,15.0,124.0,1.0,126.0,279.0,1.0,0.0,0.0,0.0,1793.0,7.0,2638.0,9.0,17.0,0.0,0.0,11.0,1891.0,0.0,0.0,0.0,41.0,0.0,17.0,34.0,0.0,0.0,0.0,0
12.0,11.0,1.0,1.0,0.0,284.0,16151.0,0.0,2.0,45.0,32.0,1.0,410.0,32.0,443.0,0.0,3.0,2222.0,32.0,45.0,16.0,4.0,0.0,1364.0,12.0,5035.0,19.0,82.0,3.0,0.0,519.0,10.0,4.0,0.0,0.0,907.0,0.0,16958.0,6.0,0.0,0.0,11.0,1
0.0,2.0,0.0,0.0,0.0,62.0,5816.0,1.0,0.0,16.0,58.0,0.0,61.0,0.0,26.0,91.0,0.0,87.0,77.0,10.0,0.0,0.0,0.0,1011.0,23.0,2573.0,4.0,20.0,0.0,1.0,0.0,1326.0,0.0,1.0,0.0,195.0,0.0,7.0,13.0,0.0,0.0,0.0,0
7.0,0.0,0.0,4.0,0.0,561.0,5876.0,12.0,0.0,0.0,0.0,40.0,51.0,0.0,12.0,74.0,0.0,207.0,8.0,0.0,17.0,0.0,0.0,2760.0,136.0,4552.0,4.0,315.0,0.0,0.0,0.0,15675.0,0.0,0.0,0.0,59.0,2.0,5114.0,27.0,0.0,0.0,0.0,1
26.0,1.0,1.0,6.0,1.0,575.0,20362.0,0.0,0.0,89.0,31.0,0.0,319.0,4.0,351.0,17.0,0.0,161.0,586.0,14.0,0.0,1.0,0.0,3742.0,74.0,4295.0,72.0,33.0,15.0,0.0,133.0,27.0,0.0,0.0,0.0,88.0,2.0,72.0,4.0,7.0,0.0,0.0,1
4.0,13.0,3.0,0.0,0.0,671.0,8628.0,0.0,0.0,0.0,213.0,1.0,64.0,0.0,83.0,0.0,2.0,4.0,1.0,0.0,5.0,1.0,0.0,3420.0,6.0,3485.0,0.0,39.0,0.0,0.0,1608.0,50.0,0.0,0.0,0.0,1532.0,0.0,17.0,2.0,2.0,0.0,0.0,0
51.0,0.0,0.0,0.0,10.0,1124.0,1160.0,0.0,0.0,90.0,3.0,0.0,1938.0,0.0,377.0,2.0,0.0,3528.0,71.0,0.0,1812.0,7.0,0.0,7075.0,20.0,3810.0,0.0,181.0,0.0,0.0,0.0,24.0,0.0,50.0,0.0,17.0,2.0,1868.0,0.0,3.0,0.0,0.0,0
0.0,1.0,0.0,6.0,0.0,203.0,1054.0,0.0,0.0,5.0,9.0,0.0,129.0,0.0,316.0,0.0,0.0,7.0,514.0,1.0,5.0,2.0,0.0,3358.0,19.0,2808.0,0.0,113.0,0.0,0.0,170.0,14.0,0.0,0.0,0.0,7.0,1.0,2998.0,0.0,4.0,0.0,0.0,0
1.0,0.0,0.0,4.0,0.0,3.0,5578.0,0.0,0.0,0.0,2.0,0.0,138.0,0.0,74.0,0.0,3.0,0.0,87.0,0.0,68.0,0.0,0.0,1744.0,25.0,1301.0,0.0,5.0,0.0,0.0,0.0,3487.0,0.0,0.0,0.0,338.0,0.0,0.0,1381.0,2.0,0.0,0.0,0
12.0,1.0,3.0,1.0,0.0,400.0,3223.0,3.0,0.0,204.0,5.0,0.0,115.0,0.0,186.0,0.0,25.0,119.0,1000.0,0.0,0.0,4.0,0.0,5683.0,100.0,2980.0,10.0,186.0,0.0,0.0,122.0,8248.0,0.0,2.0,16.0,51.0,0.0,1898.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,125.0,10732.0,0.0,0.0,26.0,111.0,0.0,121.0,0.0,32.0,0.0,0.0,392.0,1.0,0.0,1.0,0.0,0.0,2687.0,36.0,1909.0,0.0,48.0,0.0,0.0,47.0,66.0,0.0,0.0,1.0,419.0,0.0,236.0,24.0,0.0,0.0,0.0,1
10.0,3.0,13.0,5.0,0.0,494.0,10203.0,20.0,0.0,0.0,99.0,2.0,163.0,0.0,142.0,1.0,7.0,192.0,44.0,2.0,670.0,2.0,0.0,1331.0,7.0,2397.0,5.0,39.0,0.0,1.0,41.0,801.0,0.0,0.0,0.0,291.0,1.0,4014.0,140.0,3.0,0.0,0.0,0
19.0,5.0,0.0,2.0,1.0,1098.0,1013.0,0.0,0.0,0.0,78.0,0.0,3831.0,4.0,413.0,222.0,1.0,717.0,233.0,0.0,6.0,0.0,0.0,4583.0,44.0,1850.0,1.0,66.0,0.0,0.0,4.0,2.0,0.0,0.0,6.0,28.0,0.0,869.0,2.0,0.0,0.0,0.0,0
5.0,0.0,0.0,1.0,1.0,154.0,7778.0,0.0,0.0,2.0,1002.0,0.0,147.0,0.0,240.0,0.0,2.0,30.0,0.0,0.0,0.0,2.0,0.0,3482.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,434.0,0.0,0.0,0.0,54.0,0.0,1161.0,0.0,1.0,0.0,0.0,1
1.0,7.0,0.0,1.0,0.0,1131.0,5787.0,0.0,0.0,60.0,21.0,0.0,273.0,0.0,11.0,0.0,0.0,58.0,1135.0,0.0,0.0,37.0,0.0,2467.0,169.0,7698.0,0.0,23.0,0.0,0.0,133.0,4734.0,0.0,0.0,0.0,71.0,0.0,27.0,0.0,0.0,0.0,0.0,1
4.0,1.0,2.0,18.0,0.0,581.0,6067.0,1.0,2.0,0.0,5.0,0.0,563.0,1.0,428.0,0.0,24.0,586.0,194.0,3.0,19.0,1.0,1.0,3167.0,235.0,4568.0,30.0,87.0,0.0,0.0,0.0,2904.0,6.0,6.0,0.0,108.0,0.0,1494.0,884.0,0.0,0.0,1.0,1
0.0,0.0,0.0,1.0,0.0,21.0,5169.0,0.0,0.0,0.0,124.0,0.0,29.0,0.0,5.0,0.0,0.0,23.0,123.0,7.0,1.0,0.0,0.0,496.0,36.0,1384.0,8.0,56.0,0.0,0.0,0.0,1170.0,0.0,1.0,0.0,408.0,0.0,89.0,3.0,5.0,0.0,0.0,0
3.0,2.0,1.0,0.0,1.0,96.0,7691.0,0.0,0.0,0.0,1.0,0.0,624.0,0.0,40.0,0.0,0.0,23.0,2.0,2.0,0.0,2.0,0.0,1475.0,143.0,2064.0,0.0,48.0,0.0,0.0,433.0,112.0,0.0,0.0,0.0,452.0,0.0,2082.0,2.0,0.0,0.0,0.0,1
2.0,1.0,1.0,0.0,0.0,86.0,5229.0,1.0,0.0,0.0,0.0,0.0,606.0,0.0,204.0,0.0,5.0,8.0,7.0,0.0,0.0,0.0,0.0,2259.0,0.0,1663.0,0.0,0.0,0.0,0.0,22.0,2075.0,0.0,1.0,0.0,686.0,0.0,293.0,0.0,0.0,0.0,0.0,0
2.0,0.0,0.0,15.0,0.0,342.0,2364.0,0.0,0.0,0.0,16.0,0.0,94.0,0.0,624.0,383.0,0.0,103.0,1986.0,0.0,419.0,0.0,0.0,2568.0,100.0,3571.0,1.0,10.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,8.0,0.0,7.0,1001.0,0.0,0.0,0.0,3
4.0,0.0,0.0,0.0,0.0,326.0,6941.0,0.0,0.0,0.0,3.0,1.0,124.0,0.0,287.0,0.0,2.0,3.0,1.0,0.0,8.0,0.0,0.0,3856.0,0.0,868.0,0.0,4.0,0.0,0.0,3.0,635.0,0.0,3.0,0.0,23.0,0.0,7138.0,0.0,3.0,0.0,0.0,0
7.0,0.0,2.0,0.0,2.0,132.0,12827.0,0.0,0.0,52.0,48.0,0.0,201.0,0.0,84.0,3.0,0.0,449.0,606.0,13.0,113.0,9.0,2.0,1533.0,140.0,2931.0,25.0,51.0,0.0,0.0,0.0,872.0,0.0,1.0,0.0,121.0,0.0,5572.0,0.0,1.0,0.0,0.0,1
3.0,0.0,2.0,0.0,2.0,45.0,1906.0,9.0,0.0,107.0,2.0,0.0,74.0,2.0,26.0,43.0,3.0,277.0,220.0,5.0,0.0,1.0,0.0,478.0,20.0,880.0,5.0,6.0,0.0,0.0,38.0,4.0,0.0,0.0,0.0,19.0,0.0,1583.0,0.0,0.0,0.0,1.0,2
73.0,0.0,0.0,2.0,0.0,3138.0,3303.0,0.0,0.0,0.0,8.0,0.0,544.0,0.0,1347.0,0.0,4.0,28.0,23.0,0.0,56.0,0.0,0.0,8129.0,27.0,2385.0,0.0,53.0,0.0,0.0,45.0,51.0,0.0,12.0,0.0,71.0,0.0,15.0,4.0,0.0,0.0,0.0,3
0.0,2.0,1.0,1.0,3.0,326.0,4332.0,0.0,0.0,0.0,5.0,0.0,166.0,0.0,386.0,611.0,2.0,230.0,630.0,6.0,5.0,2.0,0.0,1399.0,45.0,3592.0,8.0,20.0,1.0,0.0,0.0,2397.0,0.0,0.0,0.0,6.0,0.0,37.0,80.0,0.0,0.0,2.0,0
1.0,0.0,0.0,0.0,0.0,464.0,15609.0,1.0,0.0,0.0,113.0,0.0,666.0,0.0,7.0,4.0,0.0,84.0,7.0,0.0,0.0,4.0,0.0,3873.0,15.0,7074.0,0.0,36.0,0.0,0.0,1.0,206.0,0.0,0.0,0.0,244.0,0.0,10900.0,0.0,1.0,0.0,0.0,0
10.0,0.0,1.0,2.0,1.0,998.0,3838.0,0.0,0.0,14.0,9.0,0.0,1013.0,0.0,758.0,0.0,1.0,2120.0,1862.0,12.0,23.0,18.0,0.0,3047.0,156.0,1285.0,22.0,133.0,0.0,0.0,0.0,24.0,3.0,0.0,1.0,46.0,0.0,409.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,65.0,5375.0,0.0,0.0,0.0,8.0,0.0,31.0,0.0,55.0,325.0,0.0,97.0,232.0,1.0,80.0,0.0,0.0,1463.0,41.0,1861.0,6.0,5.0,9.0,1.0,0.0,1893.0,0.0,1.0,0.0,9.0,0.0,887.0,605.0,0.0,0.0,0.0,1
15.0,0.0,0.0,1.0,0.0,737.0,4414.0,0.0,0.0,0.0,82.0,0.0,888.0,0.0,308.0,0.0,0.0,129.0,2.0,1.0,122.0,0.0,0.0,3099.0,15.0,1633.0,0.0,86.0,0.0,1.0,385.0,624.0,0.0,7.0,0.0,101.0,0.0,836.0,1.0,1.0,0.0,0.0,2
2.0,0.0,0.0,0.0,0.0,1.0,16919.0,0.0,0.0,0.0,0.0,0.0,231.0,0.0,5.0,231.0,0.0,432.0,2.0,6.0,29.0,0.0,0.0,1566.0,0.0,4480.0,0.0,5.0,0.0,0.0,0.0,1091.0,0.0,0.0,0.0,825.0,0.0,1.0,0.0,5.0,0.0,0.0,4
0.0,7.0,0.0,0.0,0.0,40.0,5480.0,1.0,0.0,3.0,17.0,0.0,14.0,33.0,29.0,1285.0,3.0,1745.0,154.0,2.0,4.0,0.0,0.0,658.0,9.0,3442.0,7.0,20.0,0.0,0.0,731.0,307.0,1.0,0.0,0.0,244.0,0.0,5.0,22.0,0.0,0.0,0.0,2
6.0,2.0,0.0,3.0,0.0,50.0,5236.0,0.0,0.0,0.0,51.0,0.0,147.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2478.0,31.0,2108.0,0.0,34.0,0.0,0.0,0.0,879.0,0.0,0.0,0.0,210.0,0.0,241.0,8.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,229.0,9516.0,5.0,0.0,0.0,3.0,1.0,145.0,0.0,105.0,0.0,1.0,89.0,0.0,0.0,39.0,0.0,0.0,2165.0,35.0,1328.0,0.0,38.0,2.0,0.0,0.0,10273.0,0.0,2.0,0.0,58.0,0.0,3.0,57.0,0.0,0.0,0.0,0
1.0,3.0,1.0,3.0,0.0,444.0,5251.0,2.0,0.0,13.0,8.0,0.0,149.0,0.0,489.0,117.0,0.0,338.0,324.0,9.0,135.0,0.0,0.0,820.0,5.0,920.0,15.0,23.0,0.0,0.0,194.0,746.0,0.0,0.0,0.0,65.0,0.0,172.0,62.0,1.0,0.0,0.0,1
5.0,0.0,0.0,0.0,1.0,75.0,3546.0,0.0,0.0,0.0,0.0,0.0,379.0,0.0,121.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3764.0,104.0,528.0,0.0,24.0,0.0,0.0,0.0,3573.0,2.0,1.0,0.0,49.0,0.0,43.0,1.0,5.0,0.0,0.0,1
2.0,0.0,0.0,1.0,0.0,3.0,454.0,7.0,13.0,0.0,0.0,0.0,544.0,0.0,129.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,5099.0,0.0,482.0,0.0,33.0,0.0,0.0,1.0,6786.0,0.0,1.0,0.0,2.0,0.0,12385.0,0.0,0.0,0.0,0.0,0
3.0,0.0,1.0,4.0,0.0,393.0,14428.0,5.0,3.0,0.0,19.0,0.0,620.0,0.0,18.0,1.0,5.0,36.0,39.0,6.0,23.0,1.0,0.0,5626.0,156.0,4243.0,0.0,176.0,0.0,0.0,260.0,5294.0,5.0,5.0,0.0,1433.0,0.0,171.0,194.0,2.0,0.0,0.0,1
4.0,21.0,0.0,0.0,0.0,344.0,6029.0,13.0,0.0,0.0,5.0,1.0,723.0,0.0,247.0,0.0,1.0,550.0,837.0,127.0,1.0,0.0,0.0,2728.0,63.0,6716.0,1.0,67.0,0.0,1.0,178.0,55.0,0.0,4.0,0.0,110.0,0.0,0.0,2.0,0.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,57.0,12587.0,0.0,0.0,0.0,25.0,15.0,190.0,94.0,49.0,2037.0,0.0,321.0,388.0,69.0,1.0,0.0,0.0,3386.0,75.0,2954.0,29.0,77.0,0.0,0.0,0.0,1936.0,0.0,0.0,0.0,441.0,0.0,1349.0,1678.0,0.0,0.0,0.0,0
3.0,2.0,0.0,2.0,0.0,105.0,7204.0,3.0,0.0,0.0,1.0,0.0,478.0,0.0,44.0,0.0,2.0,76.0,1.0,0.0,14.0,0.0,0.0,1913.0,55.0,1317.0,6.0,43.0,2.0,0.0,171.0,14.0,1.0,0.0,0.0,19.0,0.0,124.0,1.0,0.0,0.0,2.0,0
3.0,3.0,0.0,0.0,0.0,286.0,10820.0,0.0,0.0,76.0,27.0,0.0,108.0,3.0,132.0,0.0,3.0,119.0,877.0,4.0,2.0,0.0,0.0,4908.0,154.0,5354.0,4.0,54.0,0.0,4.0,397.0,86.0,0.0,5.0,0.0,82.0,0.0,30.0,114.0,1.0,0.0,0.0,1
5.0,12.0,0.0,0.0,0.0,342.0,23559.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,1195.0,904.0,0.0,202.0,80.0,49.0,14.0,0.0,23.0,9254.0,294.0,8255.0,43.0,132.0,6.0,6.0,0.0,2672.0,1.0,2.0,0.0,1351.0,0.0,7.0,746.0,0.0,0.0,0.0,1
25.0,5.0,0.0,0.0,5.0,719.0,14656.0,0.0,0.0,0.0,53.0,0.0,519.0,1.0,108.0,1.0,0.0,582.0,30.0,19.0,21.0,1.0,0.0,2641.0,15.0,6486.0,63.0,85.0,0.0,0.0,162.0,11.0,0.0,1.0,0.0,85.0,0.0,83.0,15.0,3.0,0.0,0.0,0
4.0,1.0,0.0,0.0,0.0,13.0,5358.0,0.0,0.0,1.0,0.0,0.0,110.0,0.0,23.0,8.0,0.0,0.0,416.0,0.0,0.0,0.0,0.0,1678.0,191.0,1072.0,0.0,13.0,0.0,0.0,0.0,3123.0,0.0,1.0,0.0,3.0,0.0,148.0,81.0,4.0,0.0,0.0,0
1.0,3.0,2.0,18.0,0.0,130.0,9205.0,0.0,0.0,0.0,27.0,0.0,456.0,19.0,461.0,23.0,9.0,1778.0,674.0,4.0,2.0,0.0,0.0,1799.0,37.0,5599.0,5.0,30.0,0.0,1.0,716.0,75.0,0.0,1.0,0.0,555.0,0.0,286.0,427.0,0.0,0.0,2.0,1
2.0,2.0,0.0,0.0,0.0,268.0,7817.0,0.0,1.0,0.0,28.0,0.0,1089.0,0.0,30.0,1068.0,0.0,100.0,69.0,7.0,44.0,0.0,0.0,2210.0,38.0,3207.0,31.0,42.0,0.0,0.0,386.0,2274.0,0.0,3.0,0.0,138.0,0.0,21.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,9.0,6923.0,0.0,0.0,0.0,40.0,0.0,339.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1541.0,0.0,928.0,0.0,3.0,0.0,0.0,0.0,448.0,0.0,0.0,0.0,790.0,0.0,5799.0,3.0,0.0,0.0,0.0,0
4.0,0.0,20.0,1.0,0.0,282.0,6284.0,0.0,0.0,0.0,294.0,0.0,174.0,1.0,76.0,202.0,1.0,195.0,299.0,1.0,90.0,0.0,0.0,1064.0,263.0,1640.0,5.0,609.0,0.0,1.0,178.0,256.0,0.0,3.0,0.0,120.0,0.0,9.0,2.0,0.0,0.0,0.0,1
13.0,3.0,4.0,3.0,0.0,316.0,3919.0,0.0,0.0,9.0,0.0,0.0,605.0,0.0,85.0,151.0,0.0,326.0,54.0,1.0,4.0,0.0,0.0,3250.0,8.0,1741.0,1.0,44.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,120.0,0.0,137.0,10.0,0.0,0.0,0.0,3
4.0,1.0,0.0,2.0,3.0,1905.0,5524.0,0.0,0.0,0.0,20.0,0.0,3695.0,0.0,355.0,0.0,2.0,529.0,1980.0,19.0,0.0,0.0,0.0,4818.0,8.0,3048.0,48.0,119.0,3.0,0.0,178.0,7.0,1.0,0.0,0.0,192.0,0.0,9128.0,3.0,16.0,0.0,0.0,4
0.0,0.0,25.0,6.0,0.0,914.0,3594.0,24.0,0.0,0.0,41.0,4.0,516.0,0.0,650.0,673.0,10.0,151.0,15.0,0.0,32.0,0.0,0.0,4219.0,60.0,4920.0,0.0,92.0,0.0,0.0,32.0,3234.0,0.0,0.0,0.0,86.0,0.0,174.0,1334.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,241.0,4427.0,2.0,0.0,8.0,15.0,0.0,58.0,4.0,46.0,214.0,0.0,562.0,2599.0,7.0,26.0,7.0,0.0,654.0,58.0,3149.0,15.0,108.0,1.0,0.0,0.0,360.0,0.0,0.0,0.0,56.0,0.0,1235.0,10.0,0.0,0.0,0.0,0
0.0,15.0,1.0,1.0,0.0,264.0,7997.0,1.0,0.0,0.0,0.0,2.0,140.0,0.0,439.0,1.0,1.0,451.0,5.0,0.0,0.0,11.0,0.0,2211.0,38.0,1854.0,0.0,19.0,0.0,0.0,287.0,3996.0,0.0,0.0,0.0,19.0,0.0,1900.0,17.0,1.0,0.0,0.0,1
9.0,0.0,2.0,0.0,0.0,95.0,4032.0,4.0,0.0,0.0,36.0,0.0,424.0,0.0,269.0,3.0,0.0,303.0,810.0,0.0,49.0,0.0,0.0,5595.0,42.0,6668.0,0.0,83.0,0.0,0.0,0.0,10623.0,0.0,0.0,0.0,1192.0,0.0,10.0,57.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,327.0,7552.0,30.0,0.0,0.0,1.0,0.0,23.0,0.0,32.0,5.0,3.0,4.0,5.0,0.0,22.0,0.0,0.0,2000.0,46.0,4621.0,0.0,92.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,15.0,0.0,9.0,1.0,0.0,0.0,0.0,0
4.0,0.0,0.0,0.0,3.0,314.0,7129.0,36.0,0.0,2.0,14.0,0.0,399.0,5.0,576.0,30.0,2.0,478.0,339.0,2.0,27.0,0.0,0.0,2099.0,85.0,7236.0,3.0,49.0,1.0,0.0,0.0,2731.0,0.0,1.0,0.0,68.0,0.0,1326.0,2.0,0.0,0.0,0.0,0
15.0,0.0,3.0,0.0,0.0,113.0,8433.0,0.0,0.0,507.0,80.0,0.0,221.0,0.0,48.0,0.0,1.0,115.0,303.0,1.0,0.0,1.0,0.0,1270.0,35.0,3563.0,6.0,93.0,0.0,0.0,266.0,16.0,0.0,4.0,1.0,403.0,0.0,11.0,21.0,0.0,0.0,0.0,0
3.0,1.0,2.0,10.0,0.0,375.0,6886.0,15.0,5.0,0.0,83.0,0.0,202.0,0.0,149.0,0.0,2.0,42.0,12.0,0.0,43.0,0.0,0.0,762.0,0.0,2614.0,0.0,193.0,0.0,0.0,1.0,246.0,0.0,0.0,15.0,21.0,0.0,20.0,19.0,5.0,0.0,0.0,1
22.0,0.0,0.0,0.0,0.0,1230.0,3883.0,0.0,0.0,140.0,9.0,0.0,2289.0,0.0,568.0,0.0,3.0,446.0,941.0,2.0,37.0,0.0,0.0,7282.0,159.0,4959.0,6.0,504.0,0.0,0.0,22.0,30.0,0.0,16.0,0.0,66.0,2.0,68.0,3.0,2.0,0.0,0.0,1
8.0,0.0,0.0,0.0,0.0,12.0,15009.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,95.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1656.0,116.0,1027.0,0.0,7.0,0.0,0.0,33.0,246.0,0.0,0.0,5.0,117.0,1.0,0.0,1181.0,1.0,0.0,0.0,1
20.0,3.0,0.0,10.0,0.0,1509.0,8061.0,0.0,0.0,47.0,9.0,0.0,202.0,0.0,1411.0,124.0,0.0,273.0,1281.0,2.0,50.0,0.0,0.0,3304.0,144.0,2803.0,5.0,34.0,0.0,1.0,0.0,2045.0,1.0,0.0,0.0,125.0,0.0,1197.0,13.0,1.0,0.0,1.0,3
3.0,7.0,1.0,0.0,0.0,328.0,10622.0,0.0,0.0,1.0,17.0,0.0,315.0,21.0,512.0,181.0,1.0,1168.0,717.0,2.0,221.0,0.0,0.0,2243.0,21.0,2911.0,5.0,45.0,0.0,0.0,153.0,7.0,0.0,2.0,2.0,1139.0,0.0,3505.0,115.0,0.0,10.0,0.0,0
0.0,0.0,10.0,2.0,4.0,103.0,6272.0,13.0,0.0,25.0,31.0,0.0,187.0,5.0,281.0,618.0,0.0,337.0,285.0,0.0,3.0,0.0,0.0,3317.0,77.0,4735.0,16.0,96.0,0.0,0.0,596.0,11.0,0.0,0.0,1.0,43.0,0.0,6.0,25.0,0.0,0.0,0.0,0
